iter	Passed	Remaining
7478	221324	74603
7479	221352	74573
7480	221381	74543
7481	221408	74512
7482	221435	74482
7483	221462	74452
7484	221490	74422
7485	221519	74392
7486	221548	74362
7487	221578	74332
7488	221609	74303
7489	221637	74273
7490	221668	74244
7491	221698	74215
7492	221727	74185
7493	221759	74156
7494	221789	74127
7495	221820	74097
7496	221849	74068
7497	221878	74038
7498	221907	74008
7499	221937	73979
7500	221967	73949
7501	221996	73919
7502	222027	73890
7503	222058	73861
7504	222087	73832
7505	222118	73802
7506	222146	73772
7507	222176	73743
7508	222207	73714
7509	222236	73684
7510	222265	73654
7511	222295	73624
7512	222326	73595
7513	222356	73566
7514	222387	73537
7515	222417	73507
7516	222447	73478
7517	222478	73449
7518	222506	73419
7519	222537	73390
7520	222566	73360
7521	222595	73330
7522	222625	73301
7523	222653	73270
7524	222680	73240
7525	222707	73209
7526	222735	73179
7527	222763	73149
7528	222790	73119
7529	222819	73089
7530	222847	73059
7531	222877	73029
7532	222906	73000
7533	222933	72969
7534	222961	72939
7535	222991	72910
7536	223021	72880
7537	223049	72850
7538	223078	72820
7539	223106	72790
7540	223133	72760
7541	223163	72730
7542	223191	72700
7543	223220	72670
7544	223247	72640
7545	223275	72610
7546	223302	72580
7547	223330	72549
7548	223359	72520
7549	223387	72489
7550	223416	72460
7551	223443	72429
7552	223470	72399
7553	223498	72369
7554	223527	72339
7555	223557	72310
7556	223584	72279
7557	223614	72250
7558	223644	72220
7559	223674	72191
7560	223703	72161
7561	223733	72132
7562	223765	72103
7563	223795	72073
7564	223824	72044
7565	223855	72014
7566	223887	71985
7567	223917	71956
7568	223949	71927
7569	223977	71897
7570	224005	71867
7571	224036	71838
7572	224066	71808
7573	224096	71779
7574	224128	71750
7575	224157	71720
7576	224186	71691
7577	224220	71663
7578	224250	71633
7579	224282	71604
7580	224311	71574
7581	224341	71545
7582	224370	71515
7583	224401	71486
7584	224429	71456
7585	224459	71427
7586	224488	71397
7587	224518	71367
7588	224546	71337
7589	224574	71307
7590	224602	71277
7591	224631	71247
7592	224658	71217
7593	224685	71186
7594	224712	71156
7595	224738	71125
7596	224766	71095
7597	224794	71065
7598	224822	71035
7599	224850	71005
7600	224879	70975
7601	224906	70945
7602	224935	70915
7603	224963	70885
7604	224993	70855
7605	225024	70826
7606	225052	70796
7607	225080	70766
7608	225109	70737
7609	225137	70706
7610	225166	70677
7611	225195	70647
7612	225224	70617
7613	225253	70587
7614	225280	70557
7615	225308	70527
7616	225337	70497
7617	225363	70466
7618	225391	70436
7619	225419	70406
7620	225446	70376
7621	225475	70346
7622	225503	70316
7623	225531	70286
7624	225561	70256
7625	225593	70227
7626	225623	70198
7627	225652	70168
7628	225683	70139
7629	225712	70110
7630	225742	70080
7631	225772	70050
7632	225800	70020
7633	225829	69991
7634	225858	69961
7635	225890	69932
7636	225920	69903
7637	225950	69873
7638	225979	69843
7639	226010	69814
7640	226039	69785
7641	226069	69755
7642	226099	69726
7643	226129	69696
7644	226159	69667
7645	226192	69638
7646	226219	69608
7647	226251	69579
7648	226280	69549
7649	226309	69519
7650	226336	69489
7651	226367	69460
7652	226400	69431
7653	226429	69402
7654	226458	69372
7655	226488	69342
7656	226517	69313
7657	226546	69283
7658	226574	69253
7659	226603	69223
7660	226631	69193
7661	226659	69163
7662	226687	69133
7663	226716	69103
7664	226746	69074
7665	226774	69044
7666	226801	69013
7667	226830	68983
7668	226856	68953
7669	226884	68923
7670	226912	68893
7671	226940	68863
7672	226968	68832
7673	226995	68802
7674	227027	68773
7675	227056	68743
7676	227086	68714
7677	227114	68684
7678	227144	68654
7679	227170	68624
7680	227199	68594
7681	227228	68564
7682	227258	68535
7683	227283	68504
7684	227312	68474
7685	227340	68444
7686	227368	68414
7687	227397	68384
7688	227426	68355
7689	227454	68325
7690	227481	68294
7691	227516	68266
7692	227548	68238
7693	227579	68208
7694	227610	68179
7695	227641	68150
7696	227670	68120
7697	227698	68090
7698	227728	68061
7699	227757	68031
7700	227787	68002
7701	227816	67972
7702	227846	67942
7703	227875	67913
7704	227904	67883
7705	227935	67854
7706	227964	67824
7707	227993	67794
7708	228022	67764
7709	228053	67735
7710	228084	67706
7711	228114	67677
7712	228146	67648
7713	228175	67618
7714	228203	67588
7715	228232	67558
7716	228259	67528
7717	228291	67499
7718	228320	67469
7719	228351	67440
7720	228381	67411
7721	228412	67381
7722	228443	67352
7723	228470	67322
7724	228500	67293
7725	228529	67263
7726	228558	67233
7727	228589	67204
7728	228616	67174
7729	228644	67143
7730	228671	67113
7731	228699	67083
7732	228727	67053
7733	228755	67023
7734	228785	66994
7735	228813	66963
7736	228841	66933
7737	228871	66904
7738	228898	66874
7739	228926	66844
7740	228956	66814
7741	228984	66784
7742	229014	66755
7743	229044	66725
7744	229078	66697
7745	229106	66667
7746	229135	66637
7747	229161	66607
7748	229192	66577
7749	229222	66548
7750	229250	66518
7751	229279	66488
7752	229308	66458
7753	229336	66429
7754	229365	66399
7755	229394	66369
7756	229424	66339
7757	229451	66309
7758	229480	66279
7759	229506	66249
7760	229536	66219
7761	229566	66190
7762	229597	66161
7763	229627	66131
7764	229656	66102
7765	229685	66072
7766	229715	66042
7767	229744	66013
7768	229775	65983
7769	229805	65954
7770	229836	65925
7771	229868	65896
7772	229896	65866
7773	229927	65837
7774	229956	65807
7775	229985	65777
7776	230015	65748
7777	230042	65718
7778	230075	65689
7779	230102	65659
7780	230132	65629
7781	230163	65600
7782	230195	65571
7783	230227	65542
7784	230255	65512
7785	230285	65483
7786	230314	65453
7787	230344	65423
7788	230374	65394
7789	230404	65364
7790	230433	65335
7791	230459	65304
7792	230492	65276
7793	230520	65246
7794	230549	65216
7795	230577	65186
7796	230605	65156
7797	230633	65126
7798	230662	65096
7799	230690	65066
7800	230719	65036
7801	230746	65006
7802	230775	64976
7803	230804	64947
7804	230835	64917
7805	230864	64888
7806	230892	64858
7807	230921	64828
7808	230949	64798
7809	230976	64768
7810	231003	64737
7811	231033	64708
7812	231061	64678
7813	231093	64649
7814	231124	64620
7815	231152	64590
7816	231179	64559
7817	231207	64529
7818	231236	64500
7819	231264	64470
7820	231293	64440
7821	231321	64410
7822	231349	64380
7823	231376	64350
7824	231402	64319
7825	231430	64289
7826	231457	64259
7827	231485	64229
7828	231515	64199
7829	231542	64169
7830	231572	64139
7831	231603	64110
7832	231631	64080
7833	231662	64051
7834	231691	64022
7835	231721	63992
7836	231749	63962
7837	231778	63932
7838	231808	63903
7839	231840	63874
7840	231872	63845
7841	231900	63815
7842	231929	63785
7843	231961	63756
7844	231992	63727
7845	232021	63698
7846	232051	63668
7847	232080	63638
7848	232110	63609
7849	232141	63580
7850	232171	63550
7851	232204	63521
7852	232234	63492
7853	232264	63463
7854	232293	63433
7855	232322	63403
7856	232351	63373
7857	232383	63345
7858	232417	63316
7859	232447	63287
7860	232476	63257
7861	232505	63227
7862	232532	63197
7863	232560	63167
7864	232589	63137
7865	232615	63107
7866	232644	63077
7867	232671	63047
7868	232701	63017
7869	232729	62987
7870	232757	62957
7871	232786	62928
7872	232814	62898
7873	232843	62868
7874	232872	62838
7875	232902	62809
7876	232930	62779
7877	232957	62748
7878	232985	62718
7879	233017	62689
7880	233046	62660
7881	233074	62630
7882	233101	62600
7883	233133	62571
7884	233163	62541
7885	233190	62511
7886	233217	62481
7887	233245	62451
7888	233273	62421
7889	233302	62391
7890	233331	62361
7891	233361	62332
7892	233390	62302
7893	233420	62273
7894	233449	62243
7895	233475	62212
7896	233506	62183
7897	233536	62154
7898	233566	62124
7899	233596	62095
7900	233624	62065
7901	233653	62035
7902	233682	62005
7903	233712	61976
7904	233741	61946
7905	233772	61917
7906	233802	61888
7907	233835	61859
7908	233865	61829
7909	233893	61800
7910	233923	61770
7911	233954	61741
7912	233982	61711
7913	234011	61681
7914	234041	61652
7915	234071	61622
7916	234099	61592
7917	234130	61563
7918	234159	61533
7919	234188	61504
7920	234220	61475
7921	234250	61445
7922	234282	61416
7923	234313	61387
7924	234343	61358
7925	234370	61327
7926	234397	61297
7927	234427	61268
7928	234458	61239
7929	234489	61209
7930	234519	61180
7931	234547	61150
7932	234574	61119
7933	234602	61090
7934	234631	61060
7935	234660	61030
7936	234689	61000
7937	234717	60970
7938	234745	60941
7939	234772	60910
7940	234801	60881
7941	234830	60851
7942	234858	60821
7943	234885	60791
7944	234913	60761
7945	234941	60731
7946	234968	60700
7947	234996	60670
7948	235025	60641
7949	235052	60610
7950	235081	60581
7951	235107	60550
7952	235136	60521
7953	235165	60491
7954	235194	60461
7955	235224	60432
7956	235252	60402
7957	235281	60372
7958	235310	60342
7959	235339	60313
7960	235366	60282
7961	235396	60253
7962	235425	60223
7963	235453	60193
7964	235479	60163
7965	235507	60133
7966	235538	60104
7967	235567	60074
7968	235596	60044
7969	235625	60014
7970	235655	59985
7971	235683	59955
7972	235711	59925
7973	235742	59896
7974	235772	59866
7975	235801	59837
7976	235831	59807
7977	235862	59778
7978	235892	59749
7979	235920	59719
7980	235949	59689
7981	235979	59660
7982	236007	59630
7983	236038	59600
7984	236068	59571
7985	236097	59541
7986	236126	59512
7987	236155	59482
7988	236185	59452
7989	236216	59423
7990	236245	59393
7991	236273	59364
7992	236304	59334
7993	236337	59306
7994	236369	59277
7995	236397	59247
7996	236426	59217
7997	236457	59188
7998	236486	59158
7999	236515	59128
8000	236543	59098
8001	236569	59068
8002	236599	59038
8003	236627	59008
8004	236656	58979
8005	236685	58949
8006	236714	58920
8007	236743	58890
8008	236769	58859
8009	236798	58830
8010	236829	58800
8011	236856	58770
8012	236884	58740
8013	236912	58710
8014	236941	58681
8015	236968	58650
8016	236996	58620
8017	237025	58591
8018	237052	58561
8019	237081	58531
8020	237109	58501
8021	237137	58471
8022	237163	58440
8023	237195	58412
8024	237225	58382
8025	237253	58352
8026	237280	58322
8027	237308	58292
8028	237336	58262
8029	237366	58233
8030	237397	58203
8031	237427	58174
8032	237455	58144
8033	237489	58116
8034	237518	58086
8035	237550	58057
8036	237582	58028
8037	237612	57998
8038	237639	57968
8039	237670	57939
8040	237698	57909
8041	237729	57880
8042	237757	57850
8043	237786	57820
8044	237817	57791
8045	237846	57761
8046	237876	57732
8047	237907	57703
8048	237938	57673
8049	237967	57644
8050	237999	57615
8051	238034	57587
8052	238066	57558
8053	238097	57528
8054	238126	57499
8055	238157	57470
8056	238189	57440
8057	238220	57411
8058	238250	57382
8059	238280	57352
8060	238311	57323
8061	238341	57294
8062	238371	57264
8063	238402	57235
8064	238431	57205
8065	238460	57176
8066	238489	57146
8067	238518	57116
8068	238546	57086
8069	238574	57056
8070	238602	57026
8071	238629	56996
8072	238659	56967
8073	238689	56937
8074	238718	56908
8075	238746	56878
8076	238773	56847
8077	238801	56818
8078	238833	56789
8079	238862	56759
8080	238890	56729
8081	238919	56699
8082	238948	56670
8083	238978	56640
8084	239007	56610
8085	239037	56581
8086	239065	56551
8087	239093	56521
8088	239120	56491
8089	239148	56461
8090	239175	56431
8091	239204	56401
8092	239234	56372
8093	239263	56342
8094	239291	56312
8095	239320	56282
8096	239349	56253
8097	239378	56223
8098	239404	56193
8099	239434	56163
8100	239463	56133
8101	239492	56104
8102	239522	56074
8103	239552	56045
8104	239582	56015
8105	239609	55985
8106	239638	55955
8107	239668	55926
8108	239699	55897
8109	239728	55867
8110	239759	55838
8111	239789	55808
8112	239820	55779
8113	239850	55750
8114	239880	55720
8115	239909	55691
8116	239940	55661
8117	239971	55632
8118	240000	55603
8119	240029	55573
8120	240059	55543
8121	240088	55514
8122	240117	55484
8123	240148	55455
8124	240178	55425
8125	240209	55396
8126	240237	55366
8127	240266	55336
8128	240296	55307
8129	240326	55278
8130	240356	55248
8131	240387	55219
8132	240416	55189
8133	240446	55160
8134	240475	55130
8135	240503	55100
8136	240532	55070
8137	240562	55041
8138	240591	55011
8139	240619	54981
8140	240646	54951
8141	240674	54921
8142	240702	54891
8143	240730	54862
8144	240763	54833
8145	240791	54803
8146	240819	54773
8147	240845	54743
8148	240874	54713
8149	240901	54683
8150	240928	54653
8151	240957	54623
8152	240986	54593
8153	241015	54563
8154	241041	54533
8155	241071	54504
8156	241100	54474
8157	241128	54444
8158	241155	54414
8159	241183	54384
8160	241210	54354
8161	241240	54324
8162	241274	54296
8163	241302	54266
8164	241329	54236
8165	241357	54206
8166	241387	54176
8167	241416	54147
8168	241443	54117
8169	241475	54088
8170	241506	54058
8171	241534	54028
8172	241564	53999
8173	241593	53969
8174	241623	53940
8175	241652	53910
8176	241681	53881
8177	241710	53851
8178	241740	53821
8179	241768	53791
8180	241797	53762
8181	241826	53732
8182	241857	53703
8183	241888	53674
8184	241919	53645
8185	241950	53615
8186	241980	53586
8187	242011	53557
8188	242040	53527
8189	242071	53498
8190	242100	53468
8191	242130	53439
8192	242161	53409
8193	242193	53380
8194	242223	53351
8195	242252	53321
8196	242282	53292
8197	242313	53262
8198	242343	53233
8199	242371	53203
8200	242402	53174
8201	242434	53145
8202	242465	53115
8203	242493	53085
8204	242522	53056
8205	242552	53026
8206	242579	52996
8207	242606	52966
8208	242634	52936
8209	242662	52906
8210	242692	52877
8211	242720	52847
8212	242748	52817
8213	242777	52787
8214	242807	52758
8215	242837	52729
8216	242865	52699
8217	242892	52669
8218	242920	52639
8219	242949	52609
8220	242977	52579
8221	243007	52550
8222	243036	52520
8223	243063	52490
8224	243089	52460
8225	243117	52430
8226	243144	52400
8227	243172	52370
8228	243201	52340
8229	243227	52310
8230	243255	52280
8231	243284	52250
8232	243316	52221
8233	243345	52192
8234	243374	52162
8235	243402	52132
8236	243430	52102
8237	243458	52072
8238	243488	52043
8239	243518	52013
8240	243547	51983
8241	243578	51954
8242	243608	51925
8243	243636	51895
8244	243665	51865
8245	243694	51836
8246	243725	51806
8247	243756	51777
8248	243788	51748
8249	243820	51719
8250	243851	51690
8251	243881	51660
8252	243912	51631
8253	243942	51602
8254	243973	51572
8255	244003	51543
8256	244034	51514
8257	244063	51484
8258	244093	51454
8259	244122	51425
8260	244151	51395
8261	244179	51365
8262	244211	51336
8263	244243	51307
8264	244275	51278
8265	244306	51249
8266	244336	51219
8267	244365	51190
8268	244397	51161
8269	244426	51131
8270	244455	51101
8271	244483	51071
8272	244512	51042
8273	244542	51012
8274	244571	50983
8275	244599	50953
8276	244627	50923
8277	244656	50893
8278	244686	50864
8279	244713	50834
8280	244742	50804
8281	244771	50774
8282	244800	50745
8283	244829	50715
8284	244857	50685
8285	244884	50655
8286	244911	50625
8287	244939	50595
8288	244967	50565
8289	245000	50536
8290	245033	50507
8291	245065	50478
8292	245097	50449
8293	245125	50420
8294	245156	50390
8295	245184	50360
8296	245213	50331
8297	245239	50300
8298	245268	50271
8299	245297	50241
8300	245326	50212
8301	245358	50182
8302	245391	50154
8303	245419	50124
8304	245448	50094
8305	245478	50065
8306	245507	50035
8307	245537	50006
8308	245569	49976
8309	245600	49947
8310	245628	49917
8311	245657	49888
8312	245687	49858
8313	245717	49829
8314	245746	49799
8315	245778	49770
8316	245811	49741
8317	245839	49711
8318	245869	49682
8319	245899	49652
8320	245929	49623
8321	245959	49593
8322	245991	49564
8323	246021	49535
8324	246053	49506
8325	246087	49477
8326	246123	49449
8327	246152	49419
8328	246184	49390
8329	246214	49361
8330	246244	49331
8331	246274	49302
8332	246304	49272
8333	246332	49242
8334	246362	49213
8335	246393	49184
8336	246423	49154
8337	246452	49124
8338	246479	49094
8339	246509	49065
8340	246537	49035
8341	246565	49005
8342	246593	48975
8343	246622	48946
8344	246651	48916
8345	246680	48886
8346	246708	48856
8347	246735	48826
8348	246764	48797
8349	246793	48767
8350	246819	48737
8351	246849	48707
8352	246878	48678
8353	246906	48648
8354	246934	48618
8355	246961	48588
8356	246988	48558
8357	247016	48528
8358	247046	48499
8359	247075	48469
8360	247104	48439
8361	247133	48409
8362	247161	48380
8363	247190	48350
8364	247219	48320
8365	247247	48290
8366	247275	48261
8367	247306	48231
8368	247334	48202
8369	247362	48172
8370	247391	48142
8371	247421	48113
8372	247454	48084
8373	247486	48055
8374	247518	48025
8375	247549	47996
8376	247578	47966
8377	247608	47937
8378	247639	47908
8379	247668	47878
8380	247700	47849
8381	247730	47820
8382	247761	47790
8383	247793	47761
8384	247824	47732
8385	247854	47703
8386	247883	47673
8387	247914	47644
8388	247945	47614
8389	247975	47585
8390	248005	47555
8391	248036	47526
8392	248065	47496
8393	248096	47467
8394	248127	47438
8395	248157	47408
8396	248190	47379
8397	248218	47350
8398	248247	47320
8399	248275	47290
8400	248303	47260
8401	248332	47231
8402	248363	47201
8403	248392	47172
8404	248423	47142
8405	248451	47112
8406	248479	47083
8407	248508	47053
8408	248536	47023
8409	248564	46993
8410	248591	46963
8411	248617	46933
8412	248646	46903
8413	248674	46874
8414	248703	46844
8415	248732	46814
8416	248759	46784
8417	248789	46755
8418	248819	46725
8419	248848	46696
8420	248876	46666
8421	248905	46636
8422	248934	46606
8423	248963	46577
8424	248990	46547
8425	249020	46517
8426	249048	46487
8427	249078	46458
8428	249104	46428
8429	249133	46398
8430	249161	46368
8431	249190	46338
8432	249217	46309
8433	249245	46279
8434	249273	46249
8435	249301	46219
8436	249328	46189
8437	249357	46159
8438	249386	46130
8439	249414	46100
8440	249449	46071
8441	249480	46042
8442	249513	46013
8443	249542	45983
8444	249574	45954
8445	249603	45925
8446	249634	45895
8447	249665	45866
8448	249694	45836
8449	249724	45807
8450	249753	45777
8451	249782	45748
8452	249811	45718
8453	249839	45688
8454	249869	45659
8455	249900	45629
8456	249932	45600
8457	249963	45571
8458	249992	45541
8459	250020	45512
8460	250051	45482
8461	250082	45453
8462	250109	45423
8463	250139	45393
8464	250169	45364
8465	250200	45335
8466	250231	45305
8467	250260	45276
8468	250291	45246
8469	250322	45217
8470	250352	45188
8471	250384	45159
8472	250414	45129
8473	250441	45099
8474	250468	45069
8475	250494	45039
8476	250524	45009
8477	250552	44980
8478	250580	44950
8479	250607	44920
8480	250635	44890
8481	250664	44860
8482	250691	44830
8483	250720	44801
8484	250750	44771
8485	250779	44741
8486	250807	44712
8487	250836	44682
8488	250863	44652
8489	250892	44622
8490	250921	44593
8491	250949	44563
8492	250977	44533
8493	251007	44503
8494	251035	44474
8495	251064	44444
8496	251091	44414
8497	251119	44384
8498	251148	44355
8499	251177	44325
8500	251208	44296
8501	251235	44266
8502	251266	44236
8503	251294	44207
8504	251322	44177
8505	251349	44147
8506	251376	44117
8507	251404	44087
8508	251433	44057
8509	251466	44028
8510	251497	43999
8511	251527	43970
8512	251557	43940
8513	251586	43910
8514	251616	43881
8515	251647	43852
8516	251676	43822
8517	251706	43793
8518	251738	43763
8519	251768	43734
8520	251796	43704
8521	251827	43675
8522	251857	43645
8523	251887	43616
8524	251917	43586
8525	251947	43557
8526	251976	43527
8527	252006	43498
8528	252036	43468
8529	252066	43439
8530	252095	43409
8531	252124	43380
8532	252152	43350
8533	252181	43320
8534	252210	43291
8535	252241	43261
8536	252271	43232
8537	252303	43203
8538	252335	43173
8539	252364	43144
8540	252394	43114
8541	252422	43085
8542	252449	43055
8543	252477	43025
8544	252504	42995
8545	252532	42965
8546	252562	42935
8547	252590	42906
8548	252617	42876
8549	252646	42846
8550	252672	42816
8551	252701	42786
8552	252730	42757
8553	252758	42727
8554	252784	42697
8555	252812	42667
8556	252841	42637
8557	252870	42608
8558	252898	42578
8559	252926	42548
8560	252954	42518
8561	252982	42488
8562	253011	42459
8563	253038	42429
8564	253066	42399
8565	253094	42369
8566	253123	42339
8567	253151	42310
8568	253176	42279
8569	253206	42250
8570	253234	42220
8571	253263	42190
8572	253291	42161
8573	253321	42131
8574	253349	42101
8575	253378	42072
8576	253409	42042
8577	253437	42013
8578	253468	41983
8579	253499	41954
8580	253531	41925
8581	253564	41896
8582	253593	41866
8583	253623	41837
8584	253652	41807
8585	253681	41777
8586	253711	41748
8587	253739	41718
8588	253771	41689
8589	253801	41660
8590	253832	41630
8591	253862	41601
8592	253891	41571
8593	253922	41542
8594	253950	41512
8595	253981	41483
8596	254012	41453
8597	254042	41424
8598	254072	41394
8599	254100	41365
8600	254129	41335
8601	254159	41306
8602	254190	41276
8603	254220	41247
8604	254249	41217
8605	254279	41188
8606	254308	41158
8607	254338	41129
8608	254367	41099
8609	254397	41069
8610	254426	41040
8611	254454	41010
8612	254481	40980
8613	254509	40950
8614	254537	40920
8615	254565	40891
8616	254595	40861
8617	254623	40831
8618	254649	40801
8619	254676	40771
8620	254703	40741
8621	254732	40712
8622	254761	40682
8623	254788	40652
8624	254818	40623
8625	254846	40593
8626	254874	40563
8627	254902	40533
8628	254930	40504
8629	254956	40474
8630	254985	40444
8631	255014	40414
8632	255043	40385
8633	255072	40355
8634	255099	40325
8635	255124	40295
8636	255153	40265
8637	255182	40235
8638	255209	40205
8639	255237	40176
8640	255265	40146
8641	255293	40116
8642	255321	40086
8643	255350	40057
8644	255380	40027
8645	255410	39998
8646	255438	39968
8647	255468	39939
8648	255500	39909
8649	255530	39880
8650	255562	39851
8651	255597	39822
8652	255625	39792
8653	255654	39763
8654	255682	39733
8655	255711	39703
8656	255741	39674
8657	255771	39644
8658	255800	39615
8659	255830	39585
8660	255859	39556
8661	255889	39526
8662	255919	39497
8663	255949	39467
8664	255980	39438
8665	256009	39408
8666	256040	39379
8667	256067	39349
8668	256095	39319
8669	256125	39290
8670	256156	39261
8671	256187	39231
8672	256218	39202
8673	256248	39172
8674	256276	39143
8675	256304	39113
8676	256337	39084
8677	256367	39054
8678	256397	39025
8679	256427	38995
8680	256455	38966
8681	256484	38936
8682	256511	38906
8683	256539	38876
8684	256567	38847
8685	256596	38817
8686	256628	38788
8687	256655	38758
8688	256684	38728
8689	256713	38699
8690	256742	38669
8691	256771	38639
8692	256799	38610
8693	256828	38580
8694	256855	38550
8695	256883	38520
8696	256910	38490
8697	256938	38460
8698	256966	38431
8699	256996	38401
8700	257025	38372
8701	257054	38342
8702	257083	38312
8703	257109	38282
8704	257138	38253
8705	257166	38223
8706	257196	38194
8707	257226	38164
8708	257254	38134
8709	257282	38105
8710	257313	38075
8711	257344	38046
8712	257375	38017
8713	257406	37987
8714	257438	37958
8715	257469	37929
8716	257500	37899
8717	257529	37870
8718	257558	37840
8719	257585	37810
8720	257619	37781
8721	257652	37752
8722	257681	37723
8723	257711	37693
8724	257741	37664
8725	257773	37634
8726	257806	37605
8727	257833	37576
8728	257864	37546
8729	257893	37517
8730	257923	37487
8731	257953	37458
8732	257983	37428
8733	258013	37399
8734	258041	37369
8735	258073	37340
8736	258104	37310
8737	258132	37281
8738	258163	37251
8739	258192	37222
8740	258223	37192
8741	258253	37163
8742	258283	37134
8743	258313	37104
8744	258340	37074
8745	258370	37045
8746	258399	37015
8747	258427	36985
8748	258456	36956
8749	258485	36926
8750	258512	36896
8751	258539	36866
8752	258570	36837
8753	258598	36807
8754	258627	36777
8755	258654	36748
8756	258682	36718
8757	258711	36688
8758	258740	36659
8759	258768	36629
8760	258795	36599
8761	258821	36569
8762	258848	36539
8763	258876	36509
8764	258904	36479
8765	258932	36450
8766	258960	36420
8767	258990	36390
8768	259019	36361
8769	259049	36331
8770	259077	36302
8771	259105	36272
8772	259131	36242
8773	259159	36212
8774	259185	36182
8775	259216	36153
8776	259244	36123
8777	259272	36093
8778	259299	36063
8779	259329	36034
8780	259357	36004
8781	259389	35975
8782	259419	35946
8783	259449	35916
8784	259478	35886
8785	259507	35857
8786	259537	35827
8787	259567	35798
8788	259598	35768
8789	259629	35739
8790	259661	35710
8791	259694	35681
8792	259723	35651
8793	259753	35622
8794	259782	35592
8795	259812	35563
8796	259842	35533
8797	259870	35504
8798	259901	35474
8799	259932	35445
8800	259961	35415
8801	259992	35386
8802	260023	35357
8803	260050	35327
8804	260079	35297
8805	260110	35268
8806	260140	35238
8807	260168	35209
8808	260200	35179
8809	260228	35150
8810	260257	35120
8811	260286	35090
8812	260315	35061
8813	260346	35031
8814	260374	35002
8815	260403	34972
8816	260431	34942
8817	260460	34913
8818	260488	34883
8819	260517	34853
8820	260547	34824
8821	260574	34794
8822	260602	34764
8823	260629	34734
8824	260656	34704
8825	260684	34675
8826	260717	34646
8827	260745	34616
8828	260772	34586
8829	260802	34557
8830	260831	34527
8831	260859	34497
8832	260889	34468
8833	260917	34438
8834	260960	34410
8835	260990	34381
8836	261020	34351
8837	261052	34322
8838	261083	34293
8839	261113	34263
8840	261145	34234
8841	261172	34204
8842	261200	34174
8843	261228	34145
8844	261256	34115
8845	261283	34085
8846	261311	34055
8847	261340	34026
8848	261369	33996
8849	261397	33966
8850	261427	33937
8851	261456	33907
8852	261486	33878
8853	261516	33848
8854	261547	33819
8855	261579	33790
8856	261608	33760
8857	261638	33731
8858	261671	33702
8859	261701	33672
8860	261734	33643
8861	261764	33614
8862	261792	33584
8863	261821	33554
8864	261850	33525
8865	261878	33495
8866	261909	33466
8867	261939	33436
8868	261967	33406
8869	261999	33377
8870	262028	33348
8871	262059	33318
8872	262089	33289
8873	262118	33259
8874	262150	33230
8875	262183	33201
8876	262212	33171
8877	262242	33142
8878	262271	33112
8879	262301	33083
8880	262329	33053
8881	262360	33024
8882	262389	32994
8883	262415	32964
8884	262442	32934
8885	262471	32904
8886	262498	32875
8887	262526	32845
8888	262554	32815
8889	262582	32785
8890	262611	32756
8891	262641	32726
8892	262668	32696
8893	262697	32667
8894	262725	32637
8895	262754	32607
8896	262782	32578
8897	262812	32548
8898	262840	32519
8899	262867	32489
8900	262895	32459
8901	262924	32429
8902	262951	32400
8903	262979	32370
8904	263008	32340
8905	263036	32311
8906	263065	32281
8907	263094	32251
8908	263121	32221
8909	263150	32192
8910	263180	32162
8911	263211	32133
8912	263239	32103
8913	263266	32074
8914	263294	32044
8915	263323	32014
8916	263351	31984
8917	263382	31955
8918	263412	31926
8919	263440	31896
8920	263469	31866
8921	263498	31837
8922	263529	31807
8923	263559	31778
8924	263589	31748
8925	263620	31719
8926	263650	31690
8927	263678	31660
8928	263708	31630
8929	263741	31601
8930	263773	31572
8931	263803	31543
8932	263834	31513
8933	263862	31483
8934	263891	31454
8935	263921	31424
8936	263948	31395
8937	263978	31365
8938	264008	31336
8939	264037	31306
8940	264067	31276
8941	264097	31247
8942	264126	31217
8943	264155	31188
8944	264185	31158
8945	264215	31129
8946	264246	31099
8947	264275	31070
8948	264305	31040
8949	264336	31011
8950	264365	30982
8951	264393	30952
8952	264421	30922
8953	264448	30892
8954	264476	30862
8955	264505	30833
8956	264535	30803
8957	264565	30774
8958	264593	30744
8959	264622	30715
8960	264651	30685
8961	264679	30655
8962	264708	30626
8963	264735	30596
8964	264765	30566
8965	264794	30537
8966	264821	30507
8967	264850	30477
8968	264880	30448
8969	264908	30418
8970	264936	30389
8971	264966	30359
8972	264996	30330
8973	265024	30300
8974	265051	30270
8975	265080	30240
8976	265109	30211
8977	265136	30181
8978	265165	30151
8979	265193	30122
8980	265221	30092
8981	265249	30062
8982	265276	30032
8983	265305	30003
8984	265335	29973
8985	265367	29944
8986	265396	29915
8987	265426	29885
8988	265457	29856
8989	265486	29826
8990	265516	29797
8991	265545	29767
8992	265574	29737
8993	265604	29708
8994	265634	29678
8995	265666	29649
8996	265696	29620
8997	265726	29590
8998	265756	29561
8999	265788	29532
9000	265820	29502
9001	265849	29473
9002	265878	29443
9003	265905	29413
9004	265937	29384
9005	265968	29355
9006	265998	29325
9007	266028	29296
9008	266058	29266
9009	266089	29237
9010	266119	29207
9011	266149	29178
9012	266180	29149
9013	266209	29119
9014	266240	29090
9015	266271	29060
9016	266302	29031
9017	266333	29001
9018	266361	28972
9019	266388	28942
9020	266417	28912
9021	266446	28883
9022	266476	28853
9023	266503	28823
9024	266529	28794
9025	266557	28764
9026	266587	28734
9027	266614	28705
9028	266643	28675
9029	266670	28645
9030	266698	28615
9031	266726	28586
